"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIsland","Island"
"Mammals","40999","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41233","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41069","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57772","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41125","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57807","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57798","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41126","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41042","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40995","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41036","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41043","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41133","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41132","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41131","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40997","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40993","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40998","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","50432","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40992","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41007","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41118","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41073","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41220","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40996","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41029","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41097","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41110","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41071","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41359","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57773","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57774","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57792","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57793","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57795","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41134","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41072","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41130","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41031","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41035","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41070","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41037","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41068","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","46033","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57796","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41030","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41256","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41255","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41264","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41253","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41252","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41251","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41250","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41273","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41248","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41260","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41270","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41278","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41321","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41276","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41275","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41361","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41249","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41318","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41328","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41327","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41326","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41315","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41324","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41313","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41279","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41320","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41257","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41277","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41316","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41314","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41325","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41254","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41261","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41262","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41322","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41357","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41379","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41371","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41350","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41337","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41335","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41333","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41274","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41349","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41319","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41354","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41334","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41355","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41356","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41358","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41329","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41362","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41370","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41299","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41263","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10217","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41365","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41366","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41367","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41378","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41369","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41377","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41363","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41372","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41375","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41374","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41376","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41332","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41360","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41368","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10246","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10203","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41166","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41174","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10200","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10183","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10196","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10194","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41167","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41173","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41169","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41168","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41170","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","2404140067","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","58187","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10245","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10244","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10233","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10239","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41172","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10236","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10238","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10219","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3511200018","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10218","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10202","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10201","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10198","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507120010","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41298","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3604020022","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10247","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10170","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10171","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10209","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10182","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10180","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10177","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10172","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10174","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41165","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10181","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10195","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507120009","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507120008","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3511200006","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507120007","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507120005","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507120002","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3511200007","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3511200008","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3504180003","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3410190007","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3410190005","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41297","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10173","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507120001","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10232","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10229","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10204","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10189","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10193","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10206","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507120011","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10205","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10191","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10228","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10237","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10192","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10234","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10197","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507120006","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10190","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507120003","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10216","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10224","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10225","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10226","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507120004","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10235","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3511200021","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3410190006","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10227","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41236","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41094","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41244","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41219","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41234","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41108","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41238","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41246","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41245","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41095","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41014","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41218","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41109","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41237","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41001","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41243","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41242","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41241","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41239","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41240","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41106","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41099","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41096","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41107","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41105","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41104","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41103","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41102","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41101","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3604220002","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41285","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41287","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57802","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41160","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41282","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41293","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57800","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41292","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41148","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41286","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41288","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41147","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41283","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41140","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41211","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41210","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41302","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41281","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41092","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41294","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57804","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41217","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57806","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41216","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57805","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41212","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41295","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41291","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41290","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57803","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41215","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41088","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41213","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41280","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41206","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57801","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41284","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41208","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41214","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57799","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41209","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41289","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41161","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3409170001","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41089","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41154","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41019","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41090","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41085","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41207","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41204","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41143","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41164","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41091","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41086","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41087","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41020","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41093","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41155","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41158","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41205","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41162","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41141","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41163","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40981","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40984","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40990","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","80142","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","80138","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","48750","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41018","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","13021","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40991","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40982","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40983","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41111","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41144","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41159","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41157","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41142","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41156","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57791","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10315","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","91307","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","12779","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","11671","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
