"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIslandGroup","IslandGroup","verbatimIsland","Island"
"Mammals","25206","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25196","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25197","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25198","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25201","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","96626","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25217","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","96621","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","96624","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","96619","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","96623","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","96622","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","96625","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25184","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25177","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25175","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25212","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25211","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25208","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25199","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","96618","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","32193","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25183","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25182","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25176","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25219","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25180","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25215","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25185","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","16689","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25181","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25204","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25222","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25205","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","16693","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25221","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25213","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25179","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25200","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25209","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25178","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","16533","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25216","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25236","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25187","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25195","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25224","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25203","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","16531","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25223","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25194","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","16532","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110250","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","13006","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110253","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110255","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110247","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110254","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18918","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110252","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110251","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110249","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110248","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110256","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","13003","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","13004","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24002","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23978","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24017","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24013","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21191","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17479","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23990","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23967","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23994","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24000","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23998","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23997","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23996","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80226","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23968","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24300","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23971","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23973","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23974","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23995","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23993","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24257","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23969","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24306","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23999","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24297","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80234","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","114367","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24299","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24298","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23970","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24307","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24309","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24308","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24303","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24310","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24305","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24296","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24301","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24010","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24302","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24275","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24292","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24260","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24284","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","87574","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","87575","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24291","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24278","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24274","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24266","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24264","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24276","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24262","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","12109","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24269","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24256","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24280","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24288","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24261","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24258","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24279","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24272","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24253","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24295","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24289","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24294","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24277","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24293","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24255","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24004","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24005","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24006","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","23991","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24003","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24007","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24012","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24016","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24011","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3111180001","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24001","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24015","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","12061","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24009","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","24008","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","65140","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2412080009","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2412080007","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2412080004","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18757","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2412080003","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2412080006","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2412080008","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2412080005","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","88820","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80091","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21325","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80118","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80124","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80122","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80128","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80129","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80126","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80125","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80141","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80140","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21326","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21252","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80123","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80090","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80135","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21196","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21197","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2312070001","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2806040001","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","28290","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80139","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110239","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110245","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17450","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110244","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110243","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110242","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110241","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","87593","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80127","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17457","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","28287","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","28288","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21328","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","28291","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","28289","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110240","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21329","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","110246","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21330","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17578","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21195","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","28106","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","20961","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","20959","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21192","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21194","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","16547","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3409040010","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","20960","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17010","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3104160001","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3103130001","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","25231","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","16535","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","16536","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","16537","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3409040011","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","75381","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","75382","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","28293","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21198","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17545","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17579","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17639","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","28292","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17549","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260014","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80087","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260016","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260020","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80086","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18938","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18937","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18936","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260015","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18917","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18920","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18939","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","44641","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17454","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17453","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17448","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","75387","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260013","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3112290001","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3201150001","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3202010001","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17452","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18931","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","46979","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260019","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3112290004","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3112290002","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3112290003","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17455","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18949","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18932","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18933","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18916","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17353","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","10112","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","44684","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17036","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17333","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260025","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3511110033","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","43167","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","44642","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","43115","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17035","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260027","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17037","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260024","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17033","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17097","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21193","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","21190","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","75378","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17447","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260017","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17034","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260021","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260018","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","13084","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17588","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17546","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17583","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18934","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18935","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","80175","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260022","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","75379","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17585","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17582","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17587","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17586","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17584","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","3004290001","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260023","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","2509260026","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18945","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","10714","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17451","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","10223","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18948","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18942","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17051","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17053","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","14849","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","10215","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17449","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","18919","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","17052","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82328","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82144","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82133","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82134","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82135","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82136","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82137","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82138","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82157","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82140","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82156","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82160","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82143","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82129","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82145","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82146","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82147","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82148","Canada","Canada","Quebec","Québec",,,,,,
"Mammals","82149","Canada","Canada","Quebec","Québec",,,,,,
